Cod_Suer,ESTADO,ZAE,ZC,Suer,Edad,Variedad,Sac,Rend,Fecha,CICLO,Fecha_Cierre,TCH_REAL,Cort_Act,TCHM_R,Area_Actual,Cana_Ent,Ano,Mes,F_C_Ant,30_DAC,PST_0-4_Meses,PRC_4-9_Meses,0-15_DDC,16-30_DDC,31-45_DDC,46-60_DDC,61-75_DDC,76-90_DDC,91-105_DDC,106-120_DDC,121-135_DDC,136-150_DDC,151-165_DDC,166-180_DDC,181-195_DDC,196-210_DDC,211-225_DDC,226-240_DDC,241-255_DDC,256-270_DDC,271-285_DDC,30_DAC_Act
001_002C,SOCA,10H5,6,002C,12.45,CC011940,14.86,10.459,7/02/2017,1,13/02/2017,140.33,4,11.271,4.63,649.7,2017,2,30/01/2016,17,468,272,28,118,28,32,71,71,100,20,52,1,0,30,0,2,6,23,6,80,78,104
001_002D,SOCA,10H5,6,002D,12.52,CC011940,15.79,10.941,16/10/2018,3,23/10/2018,53.42,3,4.267,0.49,26.2,2018,10,5/10/2017,179,520,812,115,74,115,41,51,76,39,9,136,118,32,206,37,13,75,128,75,46,21,137
001_002D,SOCA,10H5,6,002D,15.51,CC011940,13.65,8.476,28/09/2017,3,3/10/2017,142.99,2,9.219,0.49,70.1,2017,9,19/06/2016,74,158,642,5,17,5,5,4,38,24,60,66,6,97,132,31,46,68,30,68,67,99,106
001_002D,PLANTILLA,10H5,6,002D,14.39,CC011940,14.48,10.221,13/06/2016,3,21/06/2016,97.49,1,6.775,0.49,47.8,2016,6,8/04/2015,194,124,316,11,4,11,15,6,8,17,52,0,0,27,19,22,118,61,62,61,7,0,75
001_002D,SOCA,10H5,6,002D,14.62,CC8592,15.6,10.65,13/12/2014,2,16/12/2014,90.31,5,6.177,0.49,44.3,2014,12,30/09/2013,73,429,458,57,15,57,162,45,15,55,23,76,54,92,45,23,53,74,6,74,33,2,47
001_002D,SOCA,10H5,6,002D,11.66,CC8592,15.83,10.785,25/09/2013,2,1/10/2013,55.71,4,4.778,0.49,27.3,2013,9,10/10/2012,61,408,517,59,78,59,55,69,0,25,63,43,13,99,11,179,48,61,38,60,25,0,15
001_002D,SOCA,10H5,6,002D,12.45,CC8592,19.12,13.451,6/10/2012,2,9/10/2012,69.16,3,5.555,0.49,33.9,2012,10,28/09/2011,85,989,687,186,89,186,25,136,140,26,201,82,3,56,107,77,107,121,63,121,2,69,47
001_002D,SOCA,10H5,6,002D,13.37,CC8592,15.79,11.66,22/09/2011,2,27/09/2011,84.87,2,6.348,0.57,48.4,2011,9,16/08/2010,109,925,1042,66,61,66,83,164,178,188,119,100,66,53,57,136,229,16,108,16,248,29,116
001_002D,PLANTILLA,10H5,6,002D,12.42,CC8592,15.1,10.68,10/08/2010,2,17/08/2010,98.06,1,7.895,0.57,55.9,2010,8,2/08/2009,45,562,419,38,23,38,74,92,104,20,173,27,40,25,0,38,0,42,50,42,157,40,128
001_002D,SOCA,10H5,6,002D,12.58,CC8592,14.34,10.23,21/12/2007,1,27/12/2007,33.84,2,2.69,0.62,21,2007,12,8/12/2006,164,489,669,39,35,39,54,32,6,147,137,86,37,106,121,16,0,127,50,127,31,95,163
001_002D,PLANTILLA,10H5,6,002D,13.34,CC8592,16.5,11.65,1/12/2006,1,15/12/2006,50.6,1,3.793,0.62,31.4,2006,12,26/10/2005,157,681,646,67,138,67,143,59,87,74,46,86,132,143,45,52,51,88,29,85,0,20,281
001_002E,SOCA,10H5,6,002E,10.45,CC011940,14.08,9.687,22/04/2018,2,24/04/2018,120.65,2,11.545,0.84,101.3,2018,4,12/06/2017,98,308,677,21,0,21,3,79,15,80,89,49,50,127,19,51,105,19,30,24,205,22,226
001_002E,PLANTILLA,10H5,6,002E,12.65,CC011940,15.245,10.831,7/06/2017,2,13/06/2017,122.4,1,9.676,0.84,102.8,2017,6,23/05/2016,132,103,560,23,1,23,7,2,5,4,38,31,53,68,22,87,124,31,52,31,62,30,136
001_002E,SOCA,10H5,6,002E,10.87,CC8592,16.97,11.99,2/02/2016,1,15/02/2016,93.25,7,8.579,0.84,78.3,2016,2,12/03/2015,103,503,377,171,116,171,4,11,21,0,9,47,21,0,0,27,19,37,119,22,99,8,12
001_002E,SOCA,10H5,6,002E,9.69,CC8592,14.711,9.941,12/01/2015,1,20/02/2015,125.38,6,12.939,0.24,30.1,2015,1,27/03/2014,138,253,417,77,50,77,6,33,1,3,6,1,56,25,45,31,107,67,57,81,6,22,19
